RestaurantId,Cuisine,Score
7EAj8VJX_DoKlZdCJBE4Pg,italian,0.6773402
hQk1KtjFpixNv4UWyi0VAQ,japanese,0.5023544
TGP5gbAgml0IDRLGCpFnCw,french,0.6813631
J5MrB9UI0P0EKrgeL-2w4g,korean,0.6642283
noi4EYAFaINdGBdDLYNPvQ,italian,0.5908161
j0Q-yyxS2WiL3foCJEV4eg,indian,0.7483852
_w0pUAhC9Q6oBY936-CZ4Q,french,0.9980684
yTrOyErsdWtsPqqKqyTQ7w,french,0.5438321
eV_lsSEAjRWAxdlX44Omcw,american,0.8259502
PsLtQksvoTiFkkz3b8qD6Q,chinese,0.9953763
2KgB3l4gbxt4VJNMzwIkDA,french,0.5438321
eGfpa9r0aGtN3V8ZwgaOEw,american,0.8504266
lOF3G7_UGLslruiaRTCM1Q,american,0.796363
eubzIlAbF-NHCgzREr3IaA,french,0.5438321
eSQFh8GZhPXQBL2XZ9i5mg,american,0.796363
VMd81NxA5-NeangxcDs8Iw,french,0.7099417
TwxP5xU_xyzlf7SVzCnpuA,japanese,0.5023544
ambo5RFAp1bgZEkn0XAqmA,french,0.6888917
MJujLVpgnp35vImtC-Cdrw,indian,0.5993214
Fb8vIbK7jc_6cTDJ4tOKTA,japanese,0.6725162
qhvFdRNypRCdSg_inFe-2A,italian,0.7313686
WmK7GXwOnLSTRN1ocyUThg,italian,0.7283967
fp8X7ERa-0Ot_QD36I4ghw,french,0.6033478
-58--bg-KKUNArp18U4llA,italian,0.6496425
KIIYvTOc0Uv90aUHEGvoSg,french,0.7517423
aYKBz_mfKaintHAQiF4_2Q,japanese,0.5023544
6Guo-aozyLnQFtAuP8ZXZg,american,0.8791694
5F6DpNFFkc_ebdo2_u2wdg,american,0.9994104
Hv5v8y3fvu6PjPiFf4jPVQ,american,0.8504266
_ArDQIKj5qHgmwNnnIaIIg,indian,0.6348199
7X3hB3KtkHVKk1GZKAnlbA,indian,0.5993214
j69WHdRCVQTypfe7hQWauw,french,0.5438321
lOSLnTElmUVC_vCP0q23TA,italian,0.5153047
zg9Jrtx9rqTXeaqufSOxHQ,french,0.6899332
sySAZxvH4LvSGJRLmCP19A,french,0.6341389
LRgB2kEKtBxqIxNksTO_PQ,italian,0.7416803
k6C1yxzWz07p6AYAV5pgDQ,indian,0.9988619
hFmz7HH2og9hn7xNNv20yw,italian,0.6265987
GknCLz8E_mC211psEX8lYg,japanese,0.9977196
FlD2KyaAIg-o8d8TzsOerw,french,0.6174511
oW25x1w-Zv6CmprrT_R4Hw,american,0.9994104
zYYx6zMrdWKJj623Y2ZZXw,korean,0.9976112
JI_teX5hC2rvHRbAo9JRTw,american,0.8658715
PHSsvGDW6Rh2pGWEDTrDew,american,0.8389839
7zxV9U7_SJ1npeLCkHUzjg,american,0.796363
OD1CCNpXwUvXB9P6WkTy9A,indian,0.6393025
6xPlSpyxE3PLJVeRvt2BwQ,japanese,0.7536484
ucO0J9f1m7bIs1nQclzSeQ,japanese,0.5023544
CDBQ07xf7XcqnNh3_mGBIA,french,0.5438321
1huzNAV8qnJYsnNco5XL5Q,american,0.9994104
AI-xm8m5JmfNPUNH4pNnLw,french,0.6341389
ZOpnIsm7ihoO1gq2YmGdzw,japanese,0.5398479
XW3hRkVoOqNu2xRBienBNw,japanese,0.5023544
A_fZL0ir_actclrL-ePTOw,chinese,0.5048922
escMR9M42UsHQIglAz1pJw,french,0.6341389
KMrQFZY20m4-Dnu3VGltrg,american,0.9994104
wo2mD2d2ufdmM5FV0u139w,american,0.796363
odUty0yRO2CFPYp4RckZlQ,indian,0.5993214
MHtbBc2np3sR7jiV9GphNg,american,0.8504266
He5DhOW-vf1WHjzQ_NMnTA,italian,0.9986533
GA5msU6NO9rQRctPfDJCBg,american,0.8798996
3xopDG55pZ6Z6UUAcGfxhw,chinese,0.9953763
1HBtCnBGBYoq3zaQUxTbmg,japanese,0.5023544
j-a8HUcsBJXHV2IfF786jw,japanese,0.5398479
obFs12x7mgYPGxgalBd22w,french,0.6888917
q2zD96VKoLobG_8_u21LaA,japanese,0.5873903
lMVP7UR2mySp0yg9_3HvbQ,italian,0.5153047
yauWDobtVPplAiACo1JuYA,indian,0.5993214
PBowYD8-vzqbv4yx0TilVg,japanese,0.9980748
d-5S-QRAB-jqsKBU4tqbsw,italian,0.5908161
VLQrI-Qua7Ok02fAAuwvAA,indian,0.5993214
x61Sizu7lqGPMGuKEGHo-Q,italian,0.9984046
33-QPyIiKzQmToFZ2sL6tQ,japanese,0.5023544
HYW2O2qycmFiGUNt_TlyPA,indian,0.6561745
WHXgDm3kcU-aONfjR8tX0A,japanese,0.9983819
BYnd0Kbkrjhz0CGKMF1lqg,indian,0.9986745
NgD-6ogFGc_c4z5_Ur4k2g,indian,0.7336023
PccEsrdFfkB3UsVndMspLQ,italian,0.5908161
DU_DMCalguwdsnmLOJX3mg,french,0.6341389
Y33XuEV_ht25tXv7SZPKKQ,french,0.5438321
yIFI6afTRP-tBhY6WsUOPg,italian,0.5908161
4pVVwr83eAdQva81lY9ylA,italian,0.6311236
aJkb_Ek9iZJUKgH5-cu7wQ,japanese,0.5023544
DPOWubhvyzYGjLbVvbr_sg,chinese,0.9943354
QUedEYSv8w4QLsNhHCrJlw,japanese,0.9977196
kS04TICXd1-0iZ4rgEWmvQ,italian,0.54072
8NVN6Nldm7AGoGaABBZMRw,japanese,0.6612857
NIX9YFX1taOkm1J9IGuLqA,french,0.9980684
7hqT-a4DsckGJr-Mg7IztQ,japanese,0.5023544
ZOfk6Ao0db5icjc0WEq7zg,french,0.7169969
yBIxpidB7TzMRZogAucvfg,japanese,0.5023544
5UxJoqkdYrUEjArx8YITMw,japanese,0.649614
uy7QmtN9Sdb8z5hm2_VZSQ,indian,0.6783955
-BOAKHyKKAXE1WhuVpMFkQ,american,0.888339
CP5zlAOYYne7uhzUC1LyuQ,indian,0.5993214
Wu9AymEM_RM2cnRPslVlIw,japanese,0.5023544
QV7OzZd6RsQjAkoxbHqEzQ,indian,0.6393025
PInk3_IFkANrG8zXQHGfxQ,italian,0.5908161
21y8cakUmhd3g13nh0cq9g,french,0.9986706
v0hkLLp0W7Hdi0NOhuXvGQ,italian,0.5908161
z2VXX7wGl8XZ6_oo9W3koA,indian,0.6783955
jSObVbrCTn9-EcSgeU7oUg,french,0.5438321
ZGN1Hwora6U4mZEhPjGtsw,japanese,0.5873903
P4iD0CGBWbLAErbWP9uIDQ,french,0.6794028
_IkMfWpOkQXRZtJAYJUJIw,japanese,0.5947537
yT9z4u2p259TvziLijowoA,italian,0.6773402
cpN0ixPR2l3QFA8Uf1BhCQ,french,0.5438321
uYHN9Vw3V1ajDGRnNDtbYw,italian,0.6706464
RKpp5WskkZmOjpJtRlbY9g,french,0.5438321
clOFor0bFSjse7EUfdRacg,italian,0.6481676
KJNXC2NtxRPeu_nkk1PC4A,indian,0.5993214
vX0_qcuVXoeeH1_24I8lSA,japanese,0.9977196
-MXQI-AjTJViEekzs_5_8A,indian,0.9984598
OHuqBlHuokOviNMEy50-9w,korean,0.9976112
VlaFY8ASgOvrzZ3I8sG6Dg,italian,0.6706464
68cim4K69TGznUL0RQMcpg,french,0.9986295
RjeW_l8OF99rn5df5-Rj4g,japanese,0.6541159
Fl2z1edJw3MONc9rERWRMg,french,0.5855209
FKzpfWUpyupl4q74Jt8fTA,italian,0.5858464
HUY6yj38FXqAQvWUdgL0xA,italian,0.6481676
j10m0W_qwZ4QoIqYcUMKNg,american,0.7422343
ji7UJ5qXCuHJ6syIflOovw,french,0.7099417
D2qV8sDdHEFlHbVz7VSHRQ,american,0.8437305
8ptywurhx5lYbXB0TmjMFQ,american,0.796363
LHcpOjPtc8QQCrFiRFjWyA,korean,0.9976112
fkwvdS0DTCVyeY3mXwae_Q,chinese,0.9953763
y6XohzcYjUAQOD8U3NT_yw,american,0.8925973
F-eRrDik2KK0sNjpGiNbAg,italian,0.5908161
bgKGT3osx4KNjrdva4lYpQ,indian,0.9984598
lMtmOKihaiUBq8T2xHvfOg,korean,0.9976112
Hu-HQXpW1Dj0FxGsU8iLkA,indian,0.5993214
QgEre4IFSHxbUvHMe8S12g,italian,0.6706464
lP4ynyBoeFPywLg78XkMmw,italian,0.6265987
zv29TbzPs9-rD5ql0qWw5A,american,0.9995644
L87p5eAKGjvkS2YZYjZcrg,japanese,0.6745284
ERvuxTb_N7LzxuBPHfosqQ,french,0.5808082
guwS_mhhUjOT5d8sYfEluQ,indian,0.6348199
OLY3Ppf7PHFeT0j_O6ptVg,japanese,0.6612857
BPErPpKSNluwcjbKRgze3w,korean,0.6718816
fmH4YbvpYdcpaaYOL1g7wg,indian,0.5993214
zQvjlzYDx1srnYO_zXHjYg,japanese,0.5023544
oiiQ_2cIUTZG-8qTlcwiuA,indian,0.5993214
XIhSecPSJ42wdRkXuFjcFw,italian,0.5908161
1OZPOWZwJr-hpvMt6TD4ug,italian,0.7363245
SNhDVaf_n7VDZcfry8mYdA,korean,0.6435112
RmQOUUkwHDhuuh9Y6XzLsQ,american,0.796363
M8YwGe-wHwBGRz3DbTpqDQ,italian,0.6496425
FejdpQ-25jy6NcatdbKwrA,indian,0.5993214
4iWS3-lI4S7pNnvX-ql3EQ,french,0.5438321
LuIV-RG5cJQ0c_mMbLEZYQ,american,0.7612632
Qn4oMAF3_p1vDFz894NDeA,japanese,0.54466
4QVv74DjxTfhPmVE2r345Q,indian,0.6561745
9mawr6QwVHm5q8JRXPFjPA,italian,0.6615712
5XQgZQF-5N94bkQ2d_PJIQ,french,0.6270424
0wSOGZrj4ILpZSgE7SaYuw,indian,0.8192666
gJgaqRtzgp4wfntdTJyVUQ,french,0.5438321
5p7B9bFDFtF5lLWlnxuVgw,korean,0.5660706
4MqJOLaeqCgBFQmMFPfe3g,american,0.8752262
FdpEdKi4YbTu4t7B0tufIQ,indian,0.9984598
82odHh211DgOSBWtewUYOg,american,0.796363
GYik7iRs1Esz7jkvj4iUZg,indian,0.5993214
obBh14Cy3hp0AbriMPefzg,american,0.9995644
UQV4XEaZwIRfi5SLs48sDA,indian,0.5993214
8tcpvFS5jngoszrHThgfkQ,italian,0.5908161
GowhAKIYFB6RnowJz7OS5g,american,0.9994104
eLoZU4zi5RykCFw0aJXGyA,italian,0.9984046
aAqdmE9QFLLQsYDMibtbJA,american,0.796363
uqBBk5o9McSEYQ88CG6yHg,indian,0.5993214
iXV4FMZPru7BB_nwN_8mVw,italian,0.6739074
iL88ZmIUC_9Obf-r6YN1Ew,french,0.6033478
Ad3dUoLatOdNtB4LxfmmWg,japanese,0.653995
cEWF70xMbOvOhr4CDkroOw,italian,0.9988211
q6H2tAtasVm44g3K5lAGew,american,0.796363
wlHbvHCKexLnrRaqDn-INg,korean,0.6642283
_R6EjbrynW_LFnmWoRqgww,indian,0.6393025
hvMbN42EaHlZoHMS3degLg,italian,0.5153047
oexDsgqmXc9Qe3fy3uYx7g,italian,0.8139811
R15b1EaOvR3xe9xLacMJdg,french,0.6794028
twHJyFgUSd7wzioKQjE7Jw,french,0.6921131
Xb-NlVV5gYKX2Amd_WeWoQ,japanese,0.5023544
uMZ7xLqeJy1yIweKWe9eNg,japanese,0.5645245
cSRzfprFfAnT1nAcQMgrDA,american,0.8752262
S7ivv5O0beH3U9cV3cRD_Q,korean,0.9983557
sB8-R8-FYj-kJrSzTlbmgw,italian,0.6265987
yoPMDATGXh_8NR7I0SW1gw,american,0.8196575
eAvP3Q0NCpJs9U0X1pEf-A,italian,0.6773402
hdvuag9_Kx0g8Iz8hzF1lA,indian,0.9984598
4Kqzy6WJBZ4Tc0cg6k2XNQ,italian,0.6706464
z-y9GDoRr1S9Ma6b2n0A4A,italian,0.7283967
-J8VuX3wGrYSOBu2G0hMsw,japanese,0.7037604
5sTcJ4QDxE8ieVz2dLpjtQ,american,0.796363
M2mrXwTFOFzhvW1CbfhvMw,indian,0.5993214
8uivlvzmeRXv6IitEkYPwg,italian,0.5908161
XXsTMRgFBITWL-fSbkmUfQ,japanese,0.5774665
mfdhfn1B4p3cplNa39ADbg,american,0.796363
WCoCQQKN5jfu731pfOt1oQ,french,0.5438321
yv9RbEsbXLhW7bv4ghBl3w,korean,0.5282663
2FFkYc6LbRanDbOwKumLEw,indian,0.5993214
WIhm0W9197f_rRtDziq5qQ,italian,0.7058001
VCqNjupCWZ5INzOcyBMJSg,american,0.8798996
RXCCofQw1EjTcSN0ZeXfRA,french,0.9983375
EJHyijqj0umQ9GsyknrNKg,french,0.6270424
zxNvP9A5gqJWg_2xQ8s43w,italian,0.7283967
j6fSechU9HxzbnK-kjQx1Q,french,0.7203682
PXm4BNjTgWHYClemDAkDjw,chinese,0.9953763
n-59KQvfQhURg6WBqxXEQw,american,0.7612632
xt4sa64WOrpJvZBDPNPNYg,american,0.8666258
EIcbGkl6bRtAi12zcjA7-A,japanese,0.5873903
jjLcqGI11ThxAhcftEh1Aw,american,0.8752262
844H9r0tRQZmxiEtjeTW0A,french,0.7203682
BI2PbVOOGLnkgcpbWg3_Gw,american,0.796363
mosd9Voq5Ws6k6Uduii_ww,french,0.6921131
JeCtYANe0eqW8xe1SN3lWg,korean,0.6442841
TS2mqGtNhOzMKcSqJvrBPg,italian,0.9978345
No4ny0agfERlycMQwkLD4w,korean,0.6342765
FJfKIbA-WyV4AiucX8i5hg,american,0.9994104
QGRrPt4QwJNxmpM1urPxQA,italian,0.5908161
dGE1Imqoz1vdHa2cjfvO1w,indian,0.6882021
kH_duDMclQNDlzfd701JzA,chinese,0.9953763
xvFf1wuKPSzl1zUnHy8ZKw,japanese,0.5774665
0ywipQa5m1CD_wJFMUTRCA,french,0.5438321
Zjdtcex73QIz2_MvEvDrFQ,japanese,0.9977196
dvkQIG20RjgNi-SwRr_1CQ,french,0.6033478
lhEzTykkqFz92Vq2uILtyw,american,0.8941855
ADJ-QWT0eeq3ZzKz_oSCQg,korean,0.6313756
MA1QPFSYddVq_KzEldpcRg,french,0.6794028
Nukulm8uVSjn0zMWk_u4IA,japanese,0.5023544
gggXRnwG3AujyMeWfQxqXQ,american,0.796363
hLdrBdGwy_eDvayx8VAndQ,indian,0.9984598
SO9Y_SN8voOB3uU4ausRog,korean,0.6570676
NH-5cniqVsAZQPOxhZ8IgQ,indian,0.7474852
J7RxlxlNOrK_iFQSzw7p_A,french,0.6174511
fkXGPusS21ieBsl1qpaO4A,american,0.796363
fPGQCIro68M6xHu1tmdfpA,french,0.9986295
HY7Hx-z5lq1vAacDwYBfoA,indian,0.9984598
O9WmKufAUqDM0j2HpgLVlw,japanese,0.5909729
kN3rkbjvqkY62CDRYUVz4g,japanese,0.9983819
uoT2_Wrt1noD6kZOID7tUg,american,0.8666258
oUVX94JtKyLPXozC2hemCg,italian,0.6579814
dOsIIVVfgiDevGZLWaPnTg,indian,0.5993214
g1BlxkiS6oXC5am707oOXQ,indian,0.9984598
ZTsN8TdMXl8SW_AKd_ablw,italian,0.732282
kortq9GFNGvV4ky_rVf88g,american,0.9995023
MzA6gitJKqfW4VrdS7AiQw,japanese,0.9977196
Y9RuXSHc0QxdPmzUP9m87g,japanese,0.5873903
f7QVr9xC8UWXdVz9QvbmNg,chinese,0.5048922
3uEkZEAp7biQEtt0S7W1Vg,indian,0.7431202
JTChJliUv_1szO4DLYA35g,japanese,0.5023544
8lHTKVJyiK9V8WiJq9-khQ,american,0.7422343
bTyyPU8A4pz9dieLSZPMdA,french,0.6888917
hdiuRS9sVZSMReZm4oV5SA,italian,0.7214376
VgXNaUKNFW2ibLU9LkuGjg,american,0.833046
0TNfNUGnW8jzBbCENxIJhQ,japanese,0.5774665
q8wlm_XUjmSsTdTQKt2qbQ,italian,0.6706464
Rr55bXbJcfdm4lIf-1f0Qw,indian,0.644767
Ntm_eH5TtVsofqL6BA7f9w,korean,0.6313756
T0aM8ULASjWhz_TqgG8rCA,french,0.7099417
6KOeVK9KMmVG6Q3chyZ_Bg,indian,0.9981118
JhAdf98S2O0wGTzjoQK_pA,korean,0.5760657
HDegrDsHGHqwkb8zg9joWQ,american,0.9994104
rbIrit8gZwfyEOdEOeX7jg,italian,0.6311236
0ef3Q3RvIqfFzZoOfA2amg,korean,0.6452499
KXD44wWmrGf7mzyyr0bikw,indian,0.6576335
KWIPsr4kQBLIpPTSwKTlig,french,0.6341389
kr_Wu5m0P-AEghraNqXeTA,japanese,0.5909729
wsbDdHJFdD-8vFmfYYGBOw,american,0.9994104
1AgPEKlEtMOeGyEbO4eV1g,japanese,0.5023544
maXkjUEZGWrKF7BFrrUUXQ,indian,0.5241153
35SwnbTxwmnXVF61LUkpeA,french,0.6174511
V6e4UBjFzdrcUgKbJTrZpA,italian,0.5153047
piH-TNcmjLq2NHE4ZtbrBA,french,0.6270424
wx5XkAsviabyZdQma64Fyw,korean,0.633471
fj0znZr-YAIPu2-Msyp8NA,american,0.796363
W8-g8yoLUuLq_US8NqnDhQ,italian,0.5153047
qvVltqaoMJIyO9v3Rs-E2g,korean,0.5760657
qrcu1K6f8WGMODdq_A8unw,italian,0.9984046
dAK5-ftIdu4IK7MRUFizuA,japanese,0.5398479
HEs6llkn3wIP1ATXeIZQew,indian,0.6816162
CCuRcMro9fxUARlWMVtFPA,american,0.7422343
FTze-KoZbdpwIIGzijkeMQ,italian,0.9984046
vTX77dgdGryT9zc6mKXEsQ,indian,0.6783955
YARIb8L3uOo3fECJP2Pjlg,american,0.8830939
7gXgfECmBH2AKSgF-c_USA,japanese,0.5023544
lwPVHZJBjQbhR7gQ2rhpNw,japanese,0.5023544
qcMpRNrnS6gggYv28dgm_A,american,0.8411327
xTnivXEdEtXrnhp-z4JGvg,french,0.7099417
_wGh4AYcmSicLTtxwmdPlA,american,0.796363
RSSe0b5ozB5T7uxPe246KQ,indian,0.9984598
XsElXaLxUPKquI78poB8yw,american,0.8810706
sB_ePFY5ICtqGD7U0b_K6Q,american,0.8892435
4il02WBqO7fZi2-A9Gk0dw,american,0.9992769
k5NAz3-goMXKoUqPfOZ1Hw,american,0.8808932
oF3yOAqGpIGRbjtOzvSxoA,french,0.9980684
njVlqTOaQUEjDRJV_KRcjA,italian,0.5908161
cKGi-erQrad9lf87VH6cjA,italian,0.5908161
U2rFQLQ9zO9TMSkM5eNMcg,korean,0.5660706
3gtheZvv3Or0YzWXIl3SJg,french,0.7169969
BA6wd1pZTVu1DmrtiyTs8g,french,0.7832196
1DT6XYMzcekpFQ41Hj44vA,italian,0.6311236
Kgf2O5qRqSpPv8E346J8jQ,american,0.7612632
_1LUC6gT1ckfiG3LyMfolw,korean,0.5330948
dAHoDxBmzWqfobnTbCHaQA,french,0.5438321
bvU8isunruqpq4LPbJ67nA,japanese,0.5629325
Dpn3cs2D-AfFAGDOTix8og,italian,0.6481676
GBa6g6b3LOJz4IPl4JDMkw,indian,0.5993214
rn6SmSqAYx2kLFIAxytMMQ,japanese,0.5873903
kkyHnaqIBW7WaJ-z_YooCA,french,0.5912793
8MwqN3ZZCzYVKwzYgcCZdg,french,0.9980684
xWUL-j6TQyKQHIfOtetu-Q,korean,0.6435112
zXCGF0XtqjOv1s4DUHOtqg,american,0.9994104
8wrrBfEpqR5zDkSDpEXAmg,french,0.5855209
bqhBU_iyHpaLlq0WSc5Nkw,french,0.5438321
5ZEFbq_AQV5VQFG2JKYzlA,italian,0.7214376
wpye6v-2fIx7Z2Sz12XubA,french,0.6341389
vKB3oazhT0m-WfqqE8LAkQ,italian,0.5908161
0nYfyel0UwlI1qXHOjTw0w,japanese,0.9977196
Ve6GVzzJpR5QIIPdcn6ViQ,italian,0.7313686
9x95RpLEIDRWG2Y9w4qz4Q,indian,0.5993214
b42PcC1nCP602fiXF0a9Xg,italian,0.6481676
9iC39Z1YjZKbrrCANgzBXg,italian,0.7196224
2NXw5fPYxXx5-kOa6YWeRA,american,0.8892435
DxeD4Jw3gsImI-olCOB0bA,french,0.5438321
KbCLZOKvPdNY7ptAg0kGxw,indian,0.6850058
SExVenfR3ScUzIJHdUpxuw,indian,0.9984598
nS_Gqp45aeSr5UbMKqtCgA,french,0.5855209
raqwXUBlnc0e8c7CYmxEJQ,italian,0.7307585
ArRjkFlv7aIUfxNLvI1bwA,indian,0.5993214
XtRF6hvdB1kxQ7cntqjOqQ,indian,0.5993214
6gcGQJ20q0J-ODZ6srB3Ow,japanese,0.5873903
wWmVAc4NnB3q0onYRM-RkA,japanese,0.6421406
48SiuLKz2aI_QKgcs9GtZg,japanese,0.6745284
diz6_4TVSP6EdWEZCZ0Acg,japanese,0.9983819
9AXTJkwXdWaJaQkCjpj6mA,american,0.8789878
r5tdEA1S-Almn_2cv-c6Sg,japanese,0.5629325
Trw7ZZlMjlSLqa0owjhxhA,french,0.6794028
O1fUmxt3kbV-rnyjBtzAfw,japanese,0.9980748
Lb1aZim8mmM4b3TY2oxt-A,japanese,0.5023544
tdhz1FN3OdTxdDkLljySJA,korean,0.9976112
vtKxYnrZld4w6wG82Vm4pg,french,0.68703
MotfuoOFiEmOKOcRCnRhdA,indian,0.6783955
_iLjlrftSGKvFyG6PXQyAg,chinese,0.9953763
Dexx-i2E_lb2GZ-C3o8T1Q,italian,0.5908161
TgZox9TUqzXustKL2umrpA,japanese,0.9977196
ZGUe-3-jApDJjebQPr_Qwg,american,0.8504266
yxafWT37tEk0ivtTgi4Ebg,japanese,0.9977196
8-Ug0Zjs5sL6MARspRJ7CA,italian,0.7261678
m3HCtDF0Zun2daCOHiVtnA,french,0.5438321
2K9dTgbmn3vS9YyFmun1sA,indian,0.5993214
Na55QhymZh3cje8Ac2vCvg,indian,0.9988619
7ZXLK_2jNQVhTntODlmfow,korean,0.9976112
tA_AoGEL_oGllbU2j77Shw,chinese,0.5048922
5rT-Ggt43WcT0dnANyFXHQ,italian,0.7477525
7rc7e_mw5DefMCSBsuZYhg,italian,0.729358
e9ULIINDTBIpHixZbNGQEg,korean,0.7449052
yo5eVHQeB3T95Vo04X62VA,american,0.8465099
DM0Xv203Eza58x6Fvie75A,italian,0.5908161
DWUGmKmYQgIOFymkF5bKEw,japanese,0.5023544
L0hPFGt-sD_QVmhr01SSEQ,french,0.5855209
YoR6ouUwehLFnBQ7RAjPlw,japanese,0.9977196
gZmI19ytIrNEXmPo17zqcw,japanese,0.5774665
7rTl_d-dqlK5dGG31ogSBg,indian,0.6850058
XVMzBs7wGeU5BWgyBL3xyQ,french,0.6888917
TzVVPWK_4dhdSEpNqZwIhQ,italian,0.54072
zupIzmhdcH0U6vJQQxDBiQ,american,0.833046
wnXdgkWYN0p4SEl_AdMzLA,italian,0.6265987
pvdhFL_m06xeFvPpU0v2EA,american,0.9994104
19zArMBG2qW2k16Y0i2aBA,italian,0.8045137
6oH3qLZrBEeSp35ols195g,american,0.9994104
53ZNJNrT91VgvrI0LFjLNQ,french,0.6341389
zqbjE3QLDfWpzyFARJ_cng,french,0.6033478
U53RFC-tC2SFsBRI3v7WhA,italian,0.9984046
k_vsZU3Ba-fX0oXC-iO-GQ,chinese,0.9953763
dsgzaF4lODoOj1Mu1Cf_bQ,italian,0.6481676
cRUuiiEW7F0uqtgSG-sKCg,italian,0.5908161
0zcgBHXbaJn0ZxgpcTJ1aQ,korean,0.9976112
k9SHpkjwlYnXZkSLVtl11w,japanese,0.5398479
WWpOWqOgS9ClYvxYVzR0lg,indian,0.5494725
6UcYACF-byUBkn5jumAAfQ,french,0.6270424
qCf1QN11Qdncpqb7PhuyVw,american,0.9992769
_KIjhnsaui-wF9OePRZ5NA,french,0.6341389
SpyQHasbnU5YkOR6PI4sNQ,italian,0.6265987
ycsULlWDvuj-jop3VESy4Q,italian,0.5908161
qU3ejLMndurKQTkM01gutg,japanese,0.6610019
rPTX2J5KGDkN1QhPD-QOvg,chinese,0.9953763
PqCh5tLVds4tMOyREdXdcA,korean,0.9976112
zHqDuMznom7CLp2lqV8q0g,american,0.8504266
p-BHJdQ57eM-WlKTP7B44w,italian,0.7221345
7QUfJwuPgiTYa96TUqmzvQ,italian,0.6481676
1yvEVWnJfodsReGHc8DuVQ,japanese,0.9977196
442I5u02L3adihIF-p8v2Q,japanese,0.5023544
_FAh31lob7Dnn4iGiLIwng,korean,0.5760657
COVGkASgKQ5aqIGn9evmgA,italian,0.9984046
D_xGTuIZqh1g6ie9QybcYw,indian,0.5993214
l2mIxUN1Tv_hsxQS7xxrgQ,indian,0.5993214
toxwdOCz37bX5dJ_O1h2Ew,american,0.8339444
S5aiRMdfmptZiRWdJ4mhYQ,french,0.714075
NPnWsPxOpG91GHx74S27Uw,italian,0.9988682
bZ1x7QN9ylQiGgBXS0I_9w,japanese,0.5023544
CmYpP-qt1YFDBrBjdPL97A,italian,0.6481676
PQd4M3cuSgdweWgLgZIslQ,italian,0.6265987
XyulGZ5P9VhtNcK7zN2R9g,american,0.796363
aZ9N4cUBTp3nNaWAeoSbzA,american,0.796363
WqmqQ8c9NivfIRn3sO2KiA,american,0.8504266
7cHTm1XExnsbIRiWi8TAaQ,indian,0.5993214
HiNUBUR1hFwScd_OvVLQAg,italian,0.7221345
FlwWBzM_1fzo81fRL__srw,indian,0.5993214
bJBDLBZiak_pCI5CuvAfAA,american,0.796363
5d7X9JKB10AZ1uG4zwl7OA,french,0.9980684
zUs0dYx8zPKTkFiLdQKf_Q,indian,0.5993214
TO9IICJjvcg1QhLVnap9fA,italian,0.7044465
hu2bo4hZueedSKBimTAqOw,american,0.9994104
3xTQT7qjZJIxc-eBiFMerQ,american,0.9994104
R9jTfyPlnfk23gy8VCCVAg,japanese,0.9977196
_7-wGQfXNgbr-WDIMzUvZw,american,0.8892435
2Bg8Jfl2FvH1unmvxNS0dQ,korean,0.6389475
MAwtBgCmrY-i_jbmXlDMkw,indian,0.7266888
ErLyWgKVVtG0dABW_BJS8g,american,0.796363
T-ciFE0hc6O2JDY8Y1cDgg,american,0.833046
hM7R5VWO1q5gk3q5mNiBEA,french,0.5438321
sMDm_LwAvZd0w7NIpk8rZg,french,0.5438321
TmEPtynTP1qoTqwUbGKyGw,french,0.5387372
7Oq1UdUHUGZGH_QI6N-0LQ,italian,0.7196224
l64cd3LR3URa8mofn2jamw,french,0.5438321
aPmTYRZ6mYgpvpNpmI_Wdg,italian,0.6615712
IJHnfZpBAUQsSu248ZHNrQ,french,0.6033478
d7Asc4q2ImoPlA_BhfroTQ,italian,0.5858464
oFG-NicHnXccAgs_dvZxXA,american,0.796363
lvbhH1AR8KCUCkNtLFAA7A,french,0.7726239
p2zm0HnXZkI2yCAuYLb45g,korean,0.5708717
M2wnfA4K3DVwuAv0DCPTdQ,american,0.9994926
gZeMNO7BlD_M-hk63LWPzw,american,0.796363
TZto7AjdA337XIw66AOpUw,italian,0.5153047
l8IORbpTz9EwCmHJ_TRULw,italian,0.5908161
T9YO1zXHR4bCof5vkJvl1Q,japanese,0.9977196
7aH8qPfHxuy9Hub5Q8GKFw,indian,0.9984598
78rbeXJJLJqvzFjRESd3Dg,japanese,0.5023544
OxQ1lGq3uzl8_fgW67rXdQ,indian,0.6694286
GlSWzWVmQsKLGxySYSGRbQ,american,0.9221888
gc5VOvoqzM8UQJwV1mhdkA,indian,0.6850058
7jT76wrp0yhuHKBqTHSW8Q,korean,0.5760657
2rSmA4IK51QAQj60YGvjnw,chinese,0.9953763
_hEfuDthNKUPSfIoGwobgw,indian,0.9984598
t3WXZ8U6espLzY5YQ1Ocsg,french,0.6270424
ft2OPgLsquG9d7XrBLULng,italian,0.6706464
XwJwqa89PK-xPSiEXAs_6g,indian,0.5993214
8Si3qLOfN70ixYPhoDYr3w,korean,0.6755471
B-lJd1eBLcLk1StNbgAe9w,japanese,0.7420833
bRL9IQG2gpdAAEcaa8V0Qg,chinese,0.9953763
gISZs8okQgFIpd-yz9aC4w,french,0.6794028
UXVDyIzmO5kmJnlv-HDXLg,american,0.8666258
