RestaurantId,Cuisine,Rating,NumberOfReviews,Prediction,Score
5YFgQpN3AnlLFG4m5fCvzA,indian,3.0,1,0,3.184241E-3
TNymQn5Fb0GobRGbax1vRQ,french,3.5,99,1,5.438321E-1
VXyk19eG4B2I6noumvfHCw,italian,4.0,178,1,6.706464E-1
B1XdGwZZ5ee2fBdngj7NUw,italian,4.0,237,1,6.265987E-1
YmUKLOG4sTAShvyURuq2zw,italian,3.0,90,0,3.074143E-3
ugEZc_Cc4tu71j-yuj9HCQ,indian,4.0,57,1,5.993214E-1
i_rg-OLXQbpRUN7O3MeCeA,italian,4.5,209,1,9.987492E-1
l3USyZNhkkTsG-6-rHvsew,french,4.5,48,1,9.980684E-1
2lJwfmyRKO8zFz5Xuiw11w,chinese,3.0,274,0,1.539884E-3
sBL7J7s4Rnul40-MB0hXbA,french,4.0,38,1,5.438321E-1
3Jr_9I2ouYHDNk8XWKdZ3w,japanese,4.0,366,1,6.532702E-1
tfMPbnQqJ1P1RIab-o6gtg,chinese,3.5,219,0,2.677921E-1
5YbnCuCq3peyUXwlMIC-SQ,chinese,3.5,8,0,3.318674E-1
WLUdIr-lmOnCkfXgH1JxVg,italian,4.0,208,1,6.481676E-1
bSgJYwutzr5mIn6Ar3bzUg,japanese,4.0,89,1,5.023544E-1
Gvg0ZLMsyZkLWHhT6uJs7w,chinese,3.5,39,0,3.318674E-1
bnCZgNyG9FRXRy7g2-rcMw,japanese,3.5,60,1,5.023544E-1
-7PgxPVUGZh__U3CxRFKxg,indian,4.0,94,1,5.993214E-1
zSAbFi6e9WTtnAzhD5infg,indian,4.5,177,1,9.989074E-1
mbMchTP7rPYqz32g5oD3kQ,chinese,3.5,3,0,3.318674E-1
_kaQarBVxm8rHnyeFlCwTQ,indian,4.0,15,1,5.993214E-1
AJ_XzncxDq2atPCoNGblWA,french,3.0,134,0,2.071705E-3
3NYQQckItp9l7GDzALw79w,chinese,3.5,47,0,3.318674E-1
VbUy299ch56p4GYZTNDbvA,korean,3.5,1103,1,6.939656E-1
rFn8eGtNvAm-hMgKrLIQ9A,french,3.5,26,1,5.438321E-1
sDaPycSxgCABsIeAdzn-yw,chinese,3.0,13,0,1.059665E-3
1uOB_tWZwvI0_HakXfu5Jg,italian,4.0,452,1,7.515356E-1
mjGdtrh0tX7I91GM9dlMNg,french,4.0,111,1,6.174511E-1
NjBgTtcJgdXKLvqYt3C8CQ,chinese,4.0,73,0,3.318674E-1
1vSx0gpTqro-N73NGKneEA,korean,3.5,160,1,5.760657E-1
eMSTTuOUlKEnSOr8lPp3Xg,italian,4.5,76,1,9.984046E-1
cFUur8507gmcaAhmhDcw-A,japanese,4.5,15,1,9.977196E-1
k5bGHJbAXDw9g_uP42QqDw,american,4.5,99,1,9.994104E-1
LSOpxBBa217HxnJ7VnY2WQ,italian,3.5,204,1,6.481676E-1
S1dsXbNk1NRy71eIhm1TmA,american,4.0,274,1,8.504266E-1
_lYYTMno4OAvGQHml37LGw,american,3.5,87,1,7.96363E-1
N5UY113nNpeKdLPv0cbMjQ,american,4.5,270,1,9.995944E-1
lPz4dEFSE1YzASjXYPVYnA,japanese,4.5,28,1,9.977196E-1
JXcYD52B4190gIh6_RSXCg,american,4.0,407,1,9.221888E-1
LhBZsjkb6aKdLIq9w9_J2w,chinese,3.0,38,0,1.059665E-3
JRmQRFEEnSUdAcesHun9AQ,japanese,3.5,808,1,6.664171E-1
jjabNp-HjT6nU9fY8gKcYA,japanese,4.0,38,1,5.023544E-1
xEdAaZTNNHRZbvzBuSjcCg,italian,3.5,113,1,6.615712E-1
sCHiXF4mZcsiY8_cBHNiqw,indian,4.0,612,1,7.266888E-1
lIix5qMI4q5bfCTO4wxkgA,japanese,4.0,303,1,5.735595E-1
M6aCb7aJzIAyiNJ3c9WpMQ,french,3.5,82,1,5.438321E-1
OBQ2IKvREm5oW6_uu-v_uw,japanese,3.5,195,1,5.629325E-1
uqL_k88pqkQkJgGEBxvtsA,american,5.0,28,1,8.892435E-1
Z16VudvRJkHtqzqADzCbfw,american,4.5,15,1,9.994104E-1
Vm6_cXz8hbvZhot0m1aaRg,italian,4.0,81,1,5.908161E-1
lgFApPVpbXnsIFw1CRJORw,italian,4.0,125,1,5.4072E-1
xyFOlOrpBLvwiSi9VJQJwg,french,4.0,376,1,7.080536E-1
aqmBcayYzm_J58P_CNQH6w,american,4.0,34,1,7.96363E-1
YES1oCXuC-uggcnr8txElw,indian,4.5,258,1,9.986745E-1
fuLGTn6H_BLEa1ahGGzebQ,french,4.0,157,1,6.270424E-1
MwmXUth8tZBJ0cqg_ouzog,chinese,4.0,25,0,3.318674E-1
55jx0bYJ-odyqKKSrDXtPA,japanese,4.0,77,1,5.023544E-1
h3yz3w8ke1jIaGnqGln93A,chinese,3.0,34,0,1.059665E-3
9fydXI0fj2s-EmlF7vm8Og,american,4.5,79,1,9.994104E-1
EaNRl3vlDOsNF-gkCR5mBA,french,4.0,12,1,5.438321E-1
zuD-iB7hV_dnf_JzBk_DCQ,japanese,4.0,46,1,5.023544E-1
J94ABP6EutD7jE3KSLM36w,korean,4.0,267,1,5.834879E-1
EaAAP-gDALDL7GxcseMjBQ,american,4.0,294,1,8.504266E-1
MlboKouxmGPxV2swgCh2AQ,italian,3.0,68,0,3.074143E-3
aije_BqBVVl-6T13QsnRqQ,chinese,3.5,157,0,4.119326E-1
6dSiCqC9x51PZRMOvdQTpA,french,4.0,774,1,7.023234E-1
oOz--_ORMzLSee92b_ksaQ,indian,4.0,167,1,6.783955E-1
f-WkzzSaAA_mdDmsKlJ4sw,italian,4.0,65,1,5.908161E-1
Me4TxTbPPQZQopW1wOGx5g,american,4.0,1495,1,8.798431E-1
8cnfXAq6ehOsGRw4rh-dzQ,italian,3.5,200,1,6.481676E-1
5YBYGnZtTGJABXC4Jahhzg,chinese,4.0,156,0,4.119326E-1
9W_dg9fvb-z8DBye2jfGiQ,italian,4.0,65,1,5.908161E-1
LjBKkUSpMwrpo99hXgtHYw,korean,4.0,757,1,6.44995E-1
71HLFDV5yIX8l7WqP7Km5g,french,4.0,225,1,5.912793E-1
qa8OUhoOiOmCYbAAQAj1cA,indian,4.5,2,1,9.984598E-1
GJZnf3B-ADjlCV1NXsHvGQ,chinese,3.0,90,0,1.059665E-3
uVo8WHNQo3iU0dhoUKM0kw,french,4.0,304,1,6.136666E-1
megxpLA5KciBJbW-jNm2RQ,french,3.5,167,1,6.270424E-1
MYPes7EWP5aLiVG1Z_9eFQ,chinese,3.0,111,0,1.434106E-3
Pm-thVYtl3RWC0m3y_AeWg,american,3.5,1092,1,9.01993E-1
E-PHQpuEb0M40N5RtMmEiA,japanese,3.5,83,1,5.023544E-1
yoowH3_Q775Kg-dRhF_q7Q,italian,3.5,154,1,6.706464E-1
1m1iOc8EplJ4tiCez7hf2Q,japanese,4.5,80,1,9.977196E-1
t4hGjbQaZtBqDAEoqdCJoA,american,4.0,69,1,7.96363E-1
4sV7SNiGmqTaFAySe8yYNA,chinese,4.0,36,0,3.318674E-1
8IzVyi4kNO_lpEW1r_DbiA,italian,4.0,253,1,6.265987E-1
EGnh2TcsbpH-Fbe8svXzsQ,chinese,4.0,415,1,6.008473E-1
u74abDRXzo1vVhM-m5To5g,italian,3.5,81,1,5.908161E-1
I2lgw_7DUnwD92ND4PN-Ow,italian,4.0,688,1,7.214376E-1
hHcSeWPxAzIKecuWKcNqOA,french,3.5,173,1,6.270424E-1
46GnKuRv1SKz78CWgdc8SQ,korean,4.0,90,0,4.907194E-1
79-I5OTfhsfPCZGgcB4J5A,japanese,3.5,217,0,4.263682E-1
d9TzxKoePuLkmMaeBEm7UQ,american,4.5,25,1,9.994104E-1
3IjBYkdXARUQXUEBeJ9KLg,italian,4.5,81,1,9.984046E-1
KE_2Ssq2ffEvJjLs3-87tA,french,5.0,1,1,7.099417E-1
t-St6BqNMgecsvICeGgreA,italian,4.0,153,1,6.706464E-1
jvfu2pcwZhCcwB3o4lrvcw,american,3.5,57,1,7.96363E-1
c6bE9vQeFniCeGpBaNQw2w,italian,3.5,123,1,5.4072E-1
mCxVAHNCDmWQw7ONts8PSw,french,4.0,168,1,6.270424E-1
jQD0E2iEhPmNqkEs-3QUwQ,indian,3.0,64,0,3.184241E-3
frqlGMVgi2oyJCK7SNq1iQ,japanese,3.5,56,1,5.023544E-1
sqjNXBOznMTOSrNo-cDE5A,korean,4.5,2,1,9.976112E-1
j9LAlbSiqGlvfAOt8LRRzQ,chinese,2.5,49,0,3.318674E-1
FhHRG5CjoST2jMlz6uANHA,indian,3.0,11,0,3.184241E-3
qYDoWRdntIApGW6fEUHWIQ,italian,3.5,85,1,5.908161E-1
3qf3FLXxVdX3Wz5F_rTeog,french,3.5,524,1,6.974936E-1
OUzTKc5YcCPOPG5e8Di67g,french,4.0,706,1,6.921131E-1
i2Uid9K9_lFxDGzjgXCKpQ,french,3.5,3,1,5.438321E-1
RElijPqDOAPTHT3J4n_FEA,japanese,4.0,926,1,6.541159E-1
k67-o4M_l_7LO_RxWBIpbA,korean,4.5,79,1,9.976112E-1
fDeC90b2ZqPQClL62jOUmw,japanese,4.5,56,1,9.977196E-1
q0HBfS9eJ9AeuaWQ3Ronqw,italian,4.0,104,1,5.908161E-1
1_JEFOI19hAu3VoODcTUvw,japanese,4.5,11,1,9.977196E-1
53y6b_-YaptXhlm2-STzeA,chinese,3.5,451,1,5.099306E-1
0vdgqmIt6e0suBu2g-M1UQ,french,4.0,388,1,7.169969E-1
-YZ9NV9ORlK2QiqSwbF20g,french,3.5,175,1,6.270424E-1
l6hRu596DATgmdc7gngg0A,french,4.0,135,1,6.04896E-1
5q8vtNUKDhcfc_vPUVr3vg,french,3.5,2,1,5.438321E-1
xsQTIeq-WLkp4ParkTQpMQ,italian,4.0,857,1,6.659392E-1
SKoMUaQewpMdj1Mg8QvBNw,japanese,4.0,143,1,5.4466E-1
QrDNHQ3oOEc5s-zLzu5fVA,american,4.0,236,1,8.196575E-1
HGJU4aVI5uXxSWLVqp9LgA,indian,4.0,248,1,6.348199E-1
o0G_zp_XgP6Pr-WY4LLHLQ,japanese,3.5,94,1,5.023544E-1
SAtNtvCUs9b-Ak55GP_G3g,indian,4.0,1,1,5.993214E-1
KavW0SjAiElP2ajaexNQDQ,chinese,4.0,40,0,3.318674E-1
kTi9RbFCUGRySbZnq0pdlQ,indian,4.0,128,1,5.494725E-1
YsDS48NcoyNEnXJGUiTNaQ,chinese,3.5,15,0,3.318674E-1
oyRcOkU1wvznOfQ_Wp3IzQ,indian,2.5,20,1,5.993214E-1
rHg81VzTGVREMCfMmgYMog,chinese,4.5,24,1,9.953763E-1
NQ8uQVJBQMOyigv4gwMweA,korean,3.5,32,0,4.907194E-1
sPCbaWKFzV7UHilHJLhTJw,indian,4.5,29,1,9.984598E-1
3Yq-s6jngSsVzo13uYiplw,italian,3.5,338,1,8.045137E-1
Vs8kQ4R381y27AH018gLpg,italian,4.0,1110,1,7.726248E-1
Xf6e3HaP0AgMBxY7dEDkOA,korean,4.0,1348,1,6.452499E-1
m2_ZNFos5ugAwe8ft8eaEw,chinese,4.5,290,1,9.968152E-1
DGrFKsyAOotGDJw-JyXsTw,chinese,4.0,14,0,3.318674E-1
MDWt-rtGxUnIcpIi-817Rg,japanese,4.0,102,1,5.023544E-1
1z5Nu66M6W8mk5Ap4osZwA,french,4.0,1297,1,6.923503E-1
JBthOvTegHbrLDiVaCAy5Q,italian,4.5,100,1,9.984046E-1
_2XWB0vPqUqkWdQuXfWi2w,indian,3.5,239,1,6.348199E-1
ssGhu4n3emZ9kEPVf371IQ,french,4.0,1783,1,6.892577E-1
VGICUq76seDJ09c_sl9c3Q,korean,3.0,10,0,2.053576E-3
sN5DM0aBacVUZ1uCrODJbw,korean,3.5,6,0,4.907194E-1
qgY41g_eg0eNzewCXmKcaA,italian,5.0,19,1,7.477525E-1
8qabDHz60CnLxeOvSH5i5w,american,4.0,11,1,7.96363E-1
dRKdRpPEo6rJ2X0RYbfZzQ,chinese,4.0,62,0,3.318674E-1
OLSSJIp8pu5UlugTF7tuHA,japanese,4.0,1155,0,4.972246E-1
ULt3kmA0_hbZ3j6cMORCaA,american,4.0,1302,1,8.806991E-1
P6mNpH4eBPA-42Z0PFEqtQ,italian,4.5,16,1,9.984046E-1
3DVKbi5cSLMlmph43RF_kA,korean,4.0,310,1,6.415359E-1
_GILcifgU5lOeKMThneSPg,korean,4.0,24,0,4.907194E-1
8G7FSv-uR_kdhFkP6RPZ0w,american,4.0,86,1,7.96363E-1
scjoZtbTQHi35xhAlUm2iQ,american,4.0,238,1,8.196575E-1
rML0mPoWQHxG8ifHGuI7pQ,indian,3.5,82,1,5.993214E-1
4PeBRQZgHMW80J5YIaT39A,french,4.0,72,1,5.438321E-1
auVrX1UbUoJzpK2rHGDDTA,korean,5.0,1,1,6.642283E-1
pIIqk2rkLfbLwM1ruDxppA,korean,3.5,2,0,4.907194E-1
tEPnkxyyzxP-xYTDFEW6Qw,chinese,4.5,11,1,9.953763E-1
t7xqAMBQNH4ppsPSOMzFyg,american,4.0,277,1,8.504266E-1
PFtRQf8uL8ynIDg_1gWr0g,korean,4.5,103,1,9.976112E-1
ayxVEXD_reV3BEaKFAQQ4A,french,4.5,114,1,9.985725E-1
ZF-pkWLcWEK3K3DXssFj8g,chinese,3.0,19,0,1.059665E-3
iu8nqOMFdUPg201QMkrGJw,american,3.5,291,1,8.504266E-1
nH5DDJULHbVBBmV5y2L65A,indian,2.5,9,1,5.993214E-1
bmBaNYCqL2i1iHiHDbIl_w,french,4.5,141,1,9.983694E-1
zj4vqgljRhxwWlvttgFRKQ,japanese,3.0,462,0,4.146943E-3
CwOAKJdX8AMz5iAoA-ZEuA,american,4.0,318,1,8.789878E-1
kVrTff8uDMSBAaceBwQ7dg,italian,4.0,524,1,7.363245E-1
6gD2rXvCO10sFxB4P4WixQ,korean,4.0,189,1,5.514492E-1
ZrhOYpCBzHYxM6jPQLNerQ,indian,3.5,32,1,5.993214E-1
h5TLgzyZAgEZKKuQZl0sag,french,3.5,10,1,5.438321E-1
2JMnv1G2ZTHAldgLhmKnqQ,japanese,3.5,81,1,5.023544E-1
yyIw_wlW41BjrV2mJeN9bA,chinese,4.0,6,0,3.318674E-1
kJExyhre8kocF5gI9y4IDA,american,4.5,41,1,9.994104E-1
cmPsGe-4ZcQ6PJD9oom8Sg,indian,4.0,128,1,5.494725E-1
Jwb556DrGTEZryeV7XgZmQ,italian,3.5,473,1,7.360784E-1
xTtFw7NKqzyuEFjBzvmdwA,korean,4.0,94,0,4.907194E-1
SPYMe1nvAEFfgacIqSsHIg,italian,4.0,690,1,7.214376E-1
w7vYoiRdKyF3QJfNlAc0sg,italian,4.0,179,1,6.706464E-1
I-_4uhJkmsnK_dj8n69GLg,french,4.0,278,1,6.341389E-1
bcqTacyE-0XDaZYG_xbTBQ,chinese,4.0,230,0,3.760672E-1
nF-EOBd_H1fX50iT1EIVZA,french,4.0,467,1,6.972262E-1
yM4RnBagNy7gNrWb9PfzOA,american,5.0,21,1,8.892435E-1
zYoL-o9YJpGTwJ-Gmj8AFA,chinese,3.0,224,0,1.285572E-3
TsMVempkt3ezkDYns1I0Ew,chinese,3.5,8,0,3.318674E-1
e30Hd_9Cc_7TU2vtWuuucA,chinese,2.5,95,0,3.318674E-1
6KrznDMeNCMA9wQrr6qwLA,indian,5.0,2,1,7.54352E-1
0K14fz91-JSZd-wselihxA,french,3.5,192,1,6.033478E-1
vihqZLKtAy7QDPuzpZ6iOg,korean,3.0,1,0,2.053576E-3
FLKABU82NNDnCvZSZD75Bg,japanese,4.0,153,1,5.873903E-1
CzcZsX0Mvm5G8LOlKRr0WA,indian,4.0,138,1,6.576335E-1
IOHaEgK1zDvUvB3SfKuGCw,american,4.0,1007,1,8.798996E-1
-bdxB20YveudeyL63chscg,french,4.0,496,1,6.864781E-1
5m-TrbqMNnwJvOd7pAt6OA,french,4.0,893,1,6.907318E-1
lSQAmoQtmciUld36ogOoOw,korean,4.0,846,1,5.708717E-1
J0c8ZtHPf08TMVeojPkNkQ,italian,3.5,324,1,7.044465E-1
RH0oa1kJHJezBRHFFsfomg,japanese,4.0,108,1,5.774665E-1
1LIptXhtDh58vAA-QPFL4w,american,4.0,1200,1,7.930151E-1
YfpFRkOx6rFcWsuvQpyMHA,japanese,3.5,890,1,6.541159E-1
Cnqy9w1BFXZFEaChfox0ow,italian,3.5,799,1,7.407647E-1
qVlDLz8Ri-ThAFJgYHuQ9A,japanese,4.5,14,1,9.977196E-1
WfqMC8dGFCZPTQ-K0YuPBA,korean,4.5,11,1,9.976112E-1
2DlAPX4KBG8e7veOWYR6DQ,chinese,3.5,18,0,3.318674E-1
69_uRnB0amB6FbmASCo0-A,korean,4.0,57,0,4.907194E-1
zSeISbNAkJwTEqvUGNT-OA,chinese,3.5,17,0,3.318674E-1
pIrSHmLYW6Bdjiz-HHWd1Q,italian,4.0,256,1,6.265987E-1
V0iszuSRO9V-uZ8QIzuLBA,japanese,3.5,55,1,5.023544E-1
N7pDKAFOR1F_oCVH_Fc7Wg,indian,4.5,188,1,9.987925E-1
JVuNvnj0WgCOgp4ML-hggA,korean,2.5,12,0,4.907194E-1
KpBfFpjzsGvvqAzCasVW0g,italian,4.0,1113,1,7.726248E-1
tRIHhPKryUZ56SfIz6mLiA,italian,4.0,642,1,7.214376E-1
g3jNtkQZVZrrC823oBxdtg,french,3.5,756,1,6.921131E-1
Scs2L-4imyt_lorJ6biFKA,indian,4.5,69,1,9.984598E-1
FVfQVQAcGDVFaBlrFaLkUg,chinese,3.5,19,0,3.318674E-1
wUoLj0v2cJ9T4mgebQqoZw,italian,4.0,77,1,5.908161E-1
uJvC_0oiXtFowcBVG5oJdA,indian,2.5,2,1,5.993214E-1
ajXcoTsMsSizrmISyuJIPw,american,5.0,3,1,8.892435E-1
S28n01e8VKJ-Llm7YbEi0g,korean,4.0,130,0,4.399844E-1
H2_mpDKae_hILgi0AG_9_A,french,4.0,101,1,5.438321E-1
TzkFri9qw3g30GDC1q3-PA,korean,4.0,216,0,4.150254E-1
DIkybhyyPvB_ATUpp5r7sg,chinese,2.5,9,0,3.318674E-1
-n_qy3DKG9ivE1r63kYFDg,american,4.0,67,1,7.96363E-1
lh5sd985Q1bDxi-xRWBzjw,chinese,3.5,70,0,3.318674E-1
njDA4ALbcnjLloNC_y0E9w,american,3.5,88,1,7.96363E-1
y5Moq5nwvght0B9gAdqyQQ,indian,5.0,1,1,7.54352E-1
qcvGRJT3QedXz7p3_CDmmA,french,4.0,153,1,6.270424E-1
25KSIumOXSnysnUIGAhNYw,japanese,3.5,161,1,5.873903E-1
vbL4Ef8zf4dmdR9Gyl5lkw,chinese,3.5,280,0,4.193319E-1
kS2CP48K66yL2TwIhUqy_A,indian,4.0,728,1,7.382467E-1
jMdziYLNYGDCegkFQ4lTQA,italian,3.0,40,0,3.074143E-3
az4tZj2pFMBCy-X84cQXxA,american,4.5,109,1,9.995644E-1
DJsoVgloRAOrsGM2HQKDoA,italian,3.5,66,1,5.908161E-1
kikXOpALcO9TueZ62M4YsQ,italian,4.0,29,1,5.908161E-1
Ih7hLJl-UiGSrBEI3A12gA,french,3.0,89,0,2.539588E-3
2wkDxFATkqvhAojWtRdrQg,indian,1.0,1,1,5.993214E-1
kH2hpIJpiDII7U7g3MbwoQ,korean,3.5,32,0,4.907194E-1
kjDnwT4HwQDVjGo1OInaEg,indian,3.5,13,1,5.993214E-1
28CNHYULci66pJAz-0_pOg,korean,4.0,322,1,6.415359E-1
ULZhPfCQuqqKN767gRQ6Zw,korean,3.5,194,1,5.514492E-1
WyyJAcQwfOxKPLgIYetSKA,italian,3.5,147,1,6.311236E-1
L6R0jz1YiaW-Mi8UW4ibFA,japanese,4.0,185,1,5.873903E-1
a7rM-AOM7_xi8AlWX-Thkg,japanese,4.5,185,1,9.983819E-1
UlsRplz7jGbDLOOBi5X_ww,japanese,4.5,53,1,9.977196E-1
khXLJG2oVWcuHfO77F4CEQ,american,4.5,40,1,9.994104E-1
BeE1tVTCmorm31fwXvX7Wg,italian,4.0,170,1,6.706464E-1
RWt_6Qr40x643VFpEbxOuQ,chinese,4.5,7,1,9.953763E-1
uamIIAKNHqBCR50IpEi-TQ,chinese,5.0,3,1,5.048922E-1
AeNU0DYNtYDVPGnWAIh-0Q,korean,3.5,321,1,6.415359E-1
83ZcxzvtHX2PmsH_wPReOw,chinese,4.0,206,0,3.879121E-1
7_hGsGEkHrjgAiYVjrCFnw,italian,4.0,690,1,7.214376E-1
St8a2de1vfyCxwIySBUWbA,italian,4.0,349,1,7.221345E-1
CPBVjdezPyeBTxW1q6R1Zg,indian,3.5,36,1,5.993214E-1
lMoV8XWfzPsN1Q_Yl40sAg,indian,4.0,264,1,6.850058E-1
R1X1PY1SSCKyFZI6CWJgmA,american,4.5,122,1,9.992769E-1
hUYAAlGz2VsOKa0zXQr2dA,american,4.0,113,1,8.411327E-1
2ZbGLUZpaJO8mdxi7UaVMQ,italian,3.5,380,1,7.460225E-1
LQHegfNHe7ylY3bocrFlpg,american,4.0,1112,1,9.01993E-1
l7G5tDA96xbA_bx1ZgkOeg,japanese,3.5,60,1,5.023544E-1
6LfskUyZzmcDSV6h5kOwGw,chinese,3.5,713,0,4.836273E-1
UQGwXsOt9u0uZX0bY6j1kw,french,4.0,173,1,6.270424E-1
OocfMlVzaO7xt0epR1d8Qg,italian,4.0,19,1,5.908161E-1
OAqsZMbjv66nOMqlimnYuQ,french,4.0,1972,1,6.892577E-1
VGo4GostjNr0-SOTpKuBqQ,japanese,3.0,76,0,2.151207E-3
qOomR3AwClOGpV1HdqOTFg,french,4.5,145,1,9.983694E-1
8xYvp9j7j8RCRQGsiRRujQ,french,4.0,295,1,6.341389E-1
J4-UKUUx_cuclPt__ZwOPg,american,4.0,201,1,8.33046E-1
W4UAL78mPBHTdi8G_te9Ew,french,4.0,165,1,6.270424E-1
zv3QIA-xGfegH9EGpxgriQ,chinese,3.5,70,0,3.318674E-1
8oDU2o10CfNA4WzCMCCsnQ,italian,3.5,63,1,5.908161E-1
kHeakps7Gj8EaImiOYaX8g,french,4.5,78,1,9.980684E-1
ZnhRUBos9FGQZrzbcPn6Vg,american,4.0,304,1,8.389839E-1
zwOAiVT4pAmpNGXzj-t5MA,italian,4.0,433,1,7.572846E-1
x64xHVZoQj1ZOjzPqVprkw,chinese,4.0,179,0,4.119326E-1
DgHEzcSBotbfxW-IJPAMuQ,korean,3.0,291,0,2.982869E-3
czZG3xck5tqbBZEURVMkjw,japanese,3.0,119,0,2.910229E-3
hvi63FpI8TIhvVLFsvfKWQ,italian,3.5,381,1,7.460225E-1
g5WYJfH0hWggmdYG2oxsMw,korean,3.5,232,1,5.282663E-1
JUGgD5WXc8eU5MoBKrfSGA,french,4.5,54,1,9.980684E-1
UTLEGU4mLmB26DiX99Ggxw,japanese,4.0,193,1,5.629325E-1
ciIoPi0WqaNyB6xkwRKxzA,indian,3.5,103,1,5.993214E-1
sGIlOSvwW_x8-in8QmRwXA,italian,4.5,40,1,9.984046E-1
GeXd_6XseU9E8oC1p1SaNg,indian,3.5,162,1,6.783955E-1
tHnrFRbx8cnMfjfCIFzRKA,french,3.5,335,1,7.726239E-1
SBJHGtqJyfaU47NPjGAU6A,chinese,4.0,68,0,3.318674E-1
msLQTFzfsHUUr8UdLnQDTA,french,3.5,213,0,4.674654E-1
n-W54Fja1oW5u3gzYp9HwA,italian,4.5,105,1,9.984046E-1
XNZXyahRs1-GOx-71LET1w,chinese,4.0,10,0,3.318674E-1
8FJ8XVa-duF8rPeyfscUPg,chinese,3.5,112,0,4.020844E-1
5EaTaKHxXtD5bTCVnbi2Xw,japanese,4.0,89,1,5.023544E-1
kq7fKh7mOt-ctn8dRHFpEA,japanese,3.5,94,1,5.023544E-1
64olT1goXFQEATQO_oiSLg,american,4.5,39,1,9.994104E-1
GAvyDral555vltKrupUcjw,french,3.5,280,1,6.341389E-1
TDXFB6lBsA-uvFdnPxBv9g,chinese,4.0,15,0,3.318674E-1
Su-MRJLlxUtjU_-V5viYYA,french,3.0,472,0,4.893868E-3
SkG1zH8KbRKKOgCDxFA4lw,japanese,3.5,189,1,5.629325E-1
xEDD2ScBU3jHhWxlMC7dkQ,french,4.0,998,1,6.907318E-1
hFHh32kbdAlYliFle0dF3w,italian,4.0,54,1,5.908161E-1
Ab9R8i9zOuag-wRxBJcw-w,japanese,4.0,291,1,5.947537E-1
XL6EJm_QKNnxeGiSJXXbUg,japanese,4.0,53,1,5.023544E-1
u6Yrkowq8k5zBpClvjX2FA,chinese,4.0,28,0,3.318674E-1
us_ZsxNnzKKsYDF7fwQLFQ,chinese,3.5,18,0,3.318674E-1
AQqUiXi0hn1xu5qVfM54IQ,chinese,4.5,167,1,9.96717E-1
hDj_0pbi4mFR5p1H1w6igw,italian,4.5,72,1,9.984046E-1
KfGUOaZobIxU5zVzLdgvdA,american,4.0,273,1,8.504266E-1
Vs-3byrsBYwd_Cnfl0CyFw,american,3.5,1112,1,9.01993E-1
AkRdoWYv2QmsXD9LSWl2zw,french,4.0,227,1,5.912793E-1
GnpMYuiz_jWPexVMKYr1SA,french,4.0,77,1,5.438321E-1
XzxlmC5W37klZXzSHrwOtA,american,4.5,83,1,9.994104E-1
_YsHeAEyCYY03zGqlDdj-Q,korean,4.0,307,1,5.621382E-1
DKGUSLiqNchBNatKoPM9QQ,korean,4.0,91,0,4.907194E-1
ypIozGpyE9d4kVt8GiJ7ew,indian,3.0,1,0,3.184241E-3
kSI-wgcYYfpcHcgDrbKIfg,american,4.0,1351,1,8.806991E-1
uVimnyjMcc7MOGzd2NRX-w,american,4.5,31,1,9.994104E-1
byye4kc-xGk8qCxR0ZuUdA,italian,4.0,51,1,5.908161E-1
wV3_87oFBbeHZBPHfe7H3Q,chinese,4.0,5,0,3.318674E-1
vU5-Ms6ZKqyrg1D6T5P6IQ,chinese,3.5,22,0,3.318674E-1
0v2rI4CivY0nrQM3_W4VmA,japanese,4.0,139,1,5.645245E-1
ugYhnKrr3Q1TVV15R0EEWQ,indian,4.0,352,1,7.291614E-1
bTD-ZxjlvbWM3B8AAV64OA,american,4.0,49,1,7.96363E-1
yUpHJKH7mQ6d1p0CnoRN0g,french,3.5,50,1,5.438321E-1
-myNMz3yTqIvOEAXxAHTBA,japanese,3.5,118,1,5.774665E-1
8vYGvXF4OyKv2KV0-iIxrA,indian,4.5,122,1,9.981118E-1
lMy1BYJ5HX8TccXTBwdRNg,american,4.5,95,1,9.994104E-1
ulRvnTAkE8Msjc3fTmphVw,italian,3.5,80,1,5.908161E-1
YYOX10noC4d-BpYgDXBL_A,japanese,3.5,46,1,5.023544E-1
SbTzGaRAxAf_W_b30598jQ,italian,3.5,18,1,5.908161E-1
89EAcduo_uwq9mxq2jNzIA,japanese,3.5,112,1,5.774665E-1
zcWxZaC7pnIVe2ON4uUEDw,korean,4.0,181,1,5.760657E-1
VKumFZfT7f_FVFWjbPBAhA,japanese,3.5,125,0,4.514829E-1
cqaEC8brOh7P2OLT_r2xNg,korean,4.0,568,1,5.796762E-1
_Z7eQAjjIizpRjB2vfbWlw,korean,4.0,95,0,4.907194E-1
mc6-ig757TzhPpJ7TV3pEQ,italian,4.0,35,1,5.908161E-1
J38XGzriEkMsDfCMt6et_g,italian,4.0,1058,1,7.726248E-1
Xin_wedns7o3-SgCke1b0w,japanese,3.0,57,0,2.151207E-3
samBmcA_ysePpw5VYWgxdg,french,4.0,269,1,6.341389E-1
z8j7rx9RpkR5vQjFumUP7A,french,3.5,628,1,6.794028E-1
xQ445GaWVN5Aa3sFX9OoIg,french,4.0,1412,1,6.869972E-1
m5Whyz8O8jM4DrE808h71g,indian,4.0,456,1,7.580681E-1
